index,ids,artist,genre,name,subgenres,urls,artist_song,photos
9990,4xdjNbz1cFMjMhe29rQxhE,Midnattsol,rock,Skogens Lengsel,['rock---heavy metal' 'rock---viking metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4xdjNbz1cFMjMhe29rQxhE.mp3,Midnattsol - Skogens Lengsel,https://tse2.mm.bing.net/th?id=OIP.um1HV42h8ebwTRzIuxGazgHaEm&pid=Api
9991,4xePqZMcbnBS5x12FrJWQR,Hexx,rock,Morbid Reality,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4xePqZMcbnBS5x12FrJWQR.mp3,Hexx - Morbid Reality,https://picsum.photos/id/684/640/360
9992,4xqTROKq6QfqqJy1J11RyD,Earth,rock,Old Black,['rock---post rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4xqTROKq6QfqqJy1J11RyD.mp3,Earth - Old Black,https://tse1.mm.bing.net/th?id=OIP._LYltDy0ep7lFqwHJ3YQ_wHaHa&pid=Api
9993,4yBtccxhamqu9n4Bem8V9j,Lamb of God,rock,Forgotten (Lost Angels),['rock---death metal' 'rock---heavy metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4yBtccxhamqu9n4Bem8V9j.mp3,Lamb of God - Forgotten (Lost Angels),https://tse4.mm.bing.net/th?id=OIP.gmP1Jd7tor6hxIKunfgHygHaIX&pid=Api
9994,4yEfkSTELZKoqTL1YWbbbC,Serenity,rock,My Legacy,['rock---heavy metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4yEfkSTELZKoqTL1YWbbbC.mp3,Serenity - My Legacy,https://tse3.mm.bing.net/th?id=OIP.Amcebyw_pEtHF6xF2P2OVAHaD_&pid=Api
9995,4yJZP61jBhVTesHBZ0gpQn,Sweet,rock,Fox on the Run,['rock---hard rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4yJZP61jBhVTesHBZ0gpQn.mp3,Sweet - Fox on the Run,https://tse4.mm.bing.net/th?id=OIP.12nxuXnEMpD8LwksaHpwDwHaFj&pid=Api
9996,4yT02Ra46HwLxuD0OTTn8y,Sakura,rock,Притча,['rock---alternative rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4yT02Ra46HwLxuD0OTTn8y.mp3,Sakura - Притча,https://tse3.mm.bing.net/th?id=OIP.1V-r1DJZTU7jkjQCZ_y_OQHaFj&pid=Api
9997,4yfTBlDDEOe7835zF1X7oN,Bauhaus,rock,In Fear of Fear,['rock---goth rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4yfTBlDDEOe7835zF1X7oN.mp3,Bauhaus - In Fear of Fear,https://tse3.mm.bing.net/th?id=OIP.2PN3aiBgP1YfPbBm_rqBzwHaLI&pid=Api
9998,4ymtL1e1zpOyZwbjhql62P,Have a Nice Life,rock,"Dan and Tim, Reunited by Fate",['rock---goth rock' 'rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4ymtL1e1zpOyZwbjhql62P.mp3,"Have a Nice Life - Dan and Tim, Reunited by Fate",https://tse2.mm.bing.net/th?id=OIP.8gDh0xmvGr2EunJgatR-PQHaE8&pid=Api
9999,4ywWJqYKOwaVVh9xXARWUS,Led Zeppelin,rock,Tangerine,['rock---hard rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4ywWJqYKOwaVVh9xXARWUS.mp3,Led Zeppelin - Tangerine,https://tse3.mm.bing.net/th?id=OIP.o7j8jLa6zegmL8ZmM2UIFQHaFj&pid=Api
10000,4zTloTFUn2XkfbwP5pygZJ,Lush,rock,Ciao!,['rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zTloTFUn2XkfbwP5pygZJ.mp3,Lush - Ciao!,https://tse4.mm.bing.net/th?id=OIP.uu2jtcUKb66g3r6UwvDCAwHaLH&pid=Api
10001,4zUU0VOduQFLb5iQhmaNDD,Behemoth,rock,Chant for Ezkaton 2000 E.V.,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zUU0VOduQFLb5iQhmaNDD.mp3,Behemoth - Chant for Ezkaton 2000 E.V.,https://tse1.mm.bing.net/th?id=OIP.vs4rMPzl-g9tdB7-4TgLtgHaEo&pid=Api
10002,4zWa3y8u9EIxEM9ruVGlLW,Electric Electric,rock,Hydraviolet,['rock---art rock' 'rock---post rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zWa3y8u9EIxEM9ruVGlLW.mp3,Electric Electric - Hydraviolet,https://tse4.mm.bing.net/th?id=OIP.F-J04B3gwYbFavCxSAWWrAHaLH&pid=Api
10003,4zlRCThoy7Wops9GF11kQX,Echo & The Bunnymen,rock,Nothing Lasts Forever,['rock---new wave'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zlRCThoy7Wops9GF11kQX.mp3,Echo & The Bunnymen - Nothing Lasts Forever,https://tse3.mm.bing.net/th?id=OIP.dVe2v2sBJDJWcF1DXYAnXgHaFu&pid=Api
10004,4zqOcIuiFi1COuFZ3RT5UD,S.C.U.M,rock,Whitechapel,['rock---goth rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zqOcIuiFi1COuFZ3RT5UD.mp3,S.C.U.M - Whitechapel,https://tse3.mm.bing.net/th?id=OIP.W9GeBYcHvfu4u4kZGTG8vAHaHq&pid=Api
10005,4zsyBrbfPyeWB6mnhYJxKv,Musta Paraati,rock,Metalliset kasvot,['rock---goth rock' 'rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/4zsyBrbfPyeWB6mnhYJxKv.mp3,Musta Paraati - Metalliset kasvot,https://tse2.mm.bing.net/th?id=OIP.KPnEdhUBfC2Q-k7zLPf_sgHaKX&pid=Api
10006,500TaOBgb3YjlyElDqoRWO,Yes,rock,Starship Trooper: a. Life Seeker (single version),['rock---art rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/500TaOBgb3YjlyElDqoRWO.mp3,Yes - Starship Trooper: a. Life Seeker (single version),https://tse3.mm.bing.net/th?id=OIP.ea8QiEr4hkTMcSrfOO5VmQAAAA&pid=Api
10007,508BebjpBldwy8bBaXa8OQ,Quo Vadis,rock,Mystery,['rock---death metal' 'rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/508BebjpBldwy8bBaXa8OQ.mp3,Quo Vadis - Mystery,https://tse3.mm.bing.net/th?id=OIP.nkHSQIqaX5oDnxLCN7cltgHaF1&pid=Api
10008,509HA9Eo90mwvh21AjOMq9,The Sound,rock,I Can't Escape Myself,['rock---new wave' 'rock---post-punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/509HA9Eo90mwvh21AjOMq9.mp3,The Sound - I Can't Escape Myself,https://tse3.mm.bing.net/th?id=OIP.Qef7H8Oa6mEFPJOPY9hdSwAAAA&pid=Api
10009,50ORWDsREOiaNGOCN9KYsg,Ghoultown,rock,Wait Until Dark,['rock---alternative rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/50ORWDsREOiaNGOCN9KYsg.mp3,Ghoultown - Wait Until Dark,https://picsum.photos/id/684/640/360
10010,50OsF8Rbv8VQS0WAP0uB3i,Nonpoint,rock,Bullet With A Name,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/50OsF8Rbv8VQS0WAP0uB3i.mp3,Nonpoint - Bullet With A Name,https://picsum.photos/id/684/640/360
10011,50dpeks48j0zMECIKVAGUG,Alcest,rock,Autre temps,['rock---post rock' 'rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/50dpeks48j0zMECIKVAGUG.mp3,Alcest - Autre temps,https://picsum.photos/id/684/640/360
10012,50sRS9WqRZIvCekUnoP8O3,Pärson Sound,rock,On How to Live,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/50sRS9WqRZIvCekUnoP8O3.mp3,Pärson Sound - On How to Live,https://tse2.mm.bing.net/th?id=OIP.5V6VH5790hn5um9aBRLDQAHaE8&pid=Api
10013,51A3tWgq4uy98ZAeS3unyn,Meshuggah,rock,Pineal Gland Optics,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51A3tWgq4uy98ZAeS3unyn.mp3,Meshuggah - Pineal Gland Optics,https://tse4.mm.bing.net/th?id=OIP.VOK_aDvy_T9KmxkfNyu9FgHaB2&pid=Api
10014,51FIErdcn8viOyj1nErPft,Aereogramme,rock,The Unravelling,['rock---alternative rock' 'rock---goth rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51FIErdcn8viOyj1nErPft.mp3,Aereogramme - The Unravelling,https://picsum.photos/id/684/640/360
10015,51JtsdzE4QwCbnqTSXfYXf,Alcest,rock,Là où naissent les couleurs nouvelles,['rock---post rock' 'rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51JtsdzE4QwCbnqTSXfYXf.mp3,Alcest - Là où naissent les couleurs nouvelles,https://picsum.photos/id/684/640/360
10016,51S9pXdACCrhputBUl05Cs,Iron Maiden,rock,22 Acacia Avenue,['rock---heavy metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51S9pXdACCrhputBUl05Cs.mp3,Iron Maiden - 22 Acacia Avenue,https://tse3.mm.bing.net/th?id=OIP.TUdpNWjmh5rnis-0IzfPywAAAA&pid=Api
10017,51WZu2fpBOVU9A4SHTp42I,Siglo XX,rock,Dreams of Pleasure,['rock---new wave' 'rock---post-punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51WZu2fpBOVU9A4SHTp42I.mp3,Siglo XX - Dreams of Pleasure,https://tse1.mm.bing.net/th?id=OIP.x6Quo6t4cYCaENKVrvM6QQHaFY&pid=Api
10018,51m9kUkrbufdmMl4ZBHcgR,The Gathering,rock,Strange Machines,['rock---goth rock' 'rock---heavy metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51m9kUkrbufdmMl4ZBHcgR.mp3,The Gathering - Strange Machines,https://tse3.mm.bing.net/th?id=OIP.icmxF_exAnnEt-EPII9sAgHaEo&pid=Api
10019,51oLOYrHN1T9JdonOQeJIV,Enhancer,rock,Pas sommeil,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51oLOYrHN1T9JdonOQeJIV.mp3,Enhancer - Pas sommeil,https://tse1.mm.bing.net/th?id=OIP.l1Zh3fbvRrbGNoaJ1NygawHaHa&pid=Api
10020,51ozAXYL6jAtcdwggsfrqf,PENICILLIN,rock,anti beauty,['rock---alternative rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51ozAXYL6jAtcdwggsfrqf.mp3,PENICILLIN - anti beauty,https://tse2.mm.bing.net/th?id=OIP.5oKLt5R4jbIE9xovt1oifgHaFj&pid=Api
10021,51xBgzcyzojRpqFW2ICQAB,Arcade Fire,rock,No Cars Go,['rock---post rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/51xBgzcyzojRpqFW2ICQAB.mp3,Arcade Fire - No Cars Go,https://tse1.explicit.bing.net/th?id=OIP.XVNVLzE9CvnwKG-q6GyqNAAAAA&pid=Api
10022,52Fw0bPlDegUpoETTxtIgf,The Evpatoria Report,rock,Taijin Kyofusho,['rock---post rock' 'rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/52Fw0bPlDegUpoETTxtIgf.mp3,The Evpatoria Report - Taijin Kyofusho,https://tse3.mm.bing.net/th?id=OIP.scJSLzFHsEGyYBMJRzHnVAAAAA&pid=Api
10023,52K9hPgwr3RoF3c4FVJZU5,Amon Amarth,rock,Valhall Awaits Me,['rock---death metal' 'rock---viking metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/52K9hPgwr3RoF3c4FVJZU5.mp3,Amon Amarth - Valhall Awaits Me,https://tse3.explicit.bing.net/th?id=OIP.JLwQD9jkatYS_SF2lB7E8gHaHa&pid=Api
10024,52cQI7HlKQiS5SGUh96Nla,Guano Apes,rock,Dödel Up,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/52cQI7HlKQiS5SGUh96Nla.mp3,Guano Apes - Dödel Up,https://tse2.mm.bing.net/th?id=OIP.v_VNRlATqsu3RkP3x7SpGwHaFj&pid=Api
10025,52iwy78GCO58e6fb7CB4Kb,Korn,rock,Bottled Up Inside,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/52iwy78GCO58e6fb7CB4Kb.mp3,Korn - Bottled Up Inside,https://tse2.mm.bing.net/th?id=OIP.6XTXC7AoNqyCJlbFOSZfNgHaFj&pid=Api
10026,52y6RUpYeqsoCTd5NjxyTn,Communic,rock,History Reversed,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/52y6RUpYeqsoCTd5NjxyTn.mp3,Communic - History Reversed,https://tse4.mm.bing.net/th?id=OIP.5e8VP2kwpONkf0FKaBjpTAAAAA&pid=Api
10027,5315Z6xurVwPxLivHKCidH,Staind,rock,Open Your Eyes,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/5315Z6xurVwPxLivHKCidH.mp3,Staind - Open Your Eyes,https://picsum.photos/id/684/640/360
10028,533mo6Czlf5KJTLiVqXqZL,Affinity,rock,Moira’s Hand,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/533mo6Czlf5KJTLiVqXqZL.mp3,Affinity - Moira’s Hand,https://tse1.mm.bing.net/th?id=OIP.m1srkYYSrBYsEV0XEHe-EwHaEK&pid=Api
10029,53fhqcZrkFSgYpZsYvSeRb,Chastisement,rock,Another Pace,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53fhqcZrkFSgYpZsYvSeRb.mp3,Chastisement - Another Pace,https://tse4.explicit.bing.net/th?id=OIP.IGrksVGkPnqVLzS3RwgsZgAAAA&pid=Api
10030,53m3MX3Bht3Pn6knjNh6fQ,Delta 5,rock,Anticipation,['rock---post-punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53m3MX3Bht3Pn6knjNh6fQ.mp3,Delta 5 - Anticipation,https://tse4.mm.bing.net/th?id=OIP.zAc_03s8dZJp6XI8EawIEwHaE5&pid=Api
10031,53o4NWr7YqeD9jiZ1Da4sx,Cypress Hill,rock,Get Out of My Head,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53o4NWr7YqeD9jiZ1Da4sx.mp3,Cypress Hill - Get Out of My Head,https://tse3.mm.bing.net/th?id=OIP.erulirJkZMTYrKqUkUK9QgHaEo&pid=Api
10032,53uXPXuUQhPAw59ib3d1M3,Los Carniceros del Norte,rock,La maldicion de la llorona,['rock---goth rock' 'rock---post-punk' 'rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53uXPXuUQhPAw59ib3d1M3.mp3,Los Carniceros del Norte - La maldicion de la llorona,https://tse4.mm.bing.net/th?id=OIP.o9vqssl40WP_UhksRjXbcgHaEa&pid=Api
10033,53ugktAOY8HiAECLQIPqDT,Gamma Ray,rock,Heading For Tomorrow (Karaoke Version),['rock---heavy metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53ugktAOY8HiAECLQIPqDT.mp3,Gamma Ray - Heading For Tomorrow (Karaoke Version),https://tse3.mm.bing.net/th?id=OIP.gWuMHnsfx0QfLs_mLTyrMgAAAA&pid=Api
10034,53yNQW9DR49Sd6ME8EXSRw,Au Pairs,rock,Set‐Up,['rock---post-punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/53yNQW9DR49Sd6ME8EXSRw.mp3,Au Pairs - Set‐Up,https://tse1.mm.bing.net/th?id=OIP.LPIBpPcaqpe8Zrd6GRBscQHaLH&pid=Api
10035,54cBqIDAX3dH5Ys1DKgDWR,Bloodbath,rock,Eaten,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/54cBqIDAX3dH5Ys1DKgDWR.mp3,Bloodbath - Eaten,https://tse4.mm.bing.net/th?id=OIP.A1NvEvCNNZQkNtJCVt2bJwHaEK&pid=Api
10036,54cWVWqgyFukgDKQYmaKM3,Disturbed,rock,Stupify,['rock---alternative rock' 'rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/54cWVWqgyFukgDKQYmaKM3.mp3,Disturbed - Stupify,https://tse4.mm.bing.net/th?id=OIP.RAjSVxP5iDY0yT5jE1_eBAHaGA&pid=Api
10037,54efRMax87tPnUc8J6MPOP,Servotron,rock,3 Laws (Abolished),['rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/54efRMax87tPnUc8J6MPOP.mp3,Servotron - 3 Laws (Abolished),https://picsum.photos/id/684/640/360
10038,54lJyz5R1Xf6ZzrFdfnGIN,Soulfly,rock,Soulfly IX,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/54lJyz5R1Xf6ZzrFdfnGIN.mp3,Soulfly - Soulfly IX,https://tse4.mm.bing.net/th?id=OIP.i61bX1qaslTBoW7190XztwHaEK&pid=Api
10039,54xNnPRg0GDKiVbcJozJsM,Coogans Bluff,rock,Why Did You Talk,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/54xNnPRg0GDKiVbcJozJsM.mp3,Coogans Bluff - Why Did You Talk,https://tse4.mm.bing.net/th?id=OIP.BAx7qwJZxt4flG9j2RKIBQHaE8&pid=Api
10040,55IzVZdFOu4gS5U5RDO4g8,Lady Pank,rock,Kryzysowa narzeczona,['rock---new wave'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55IzVZdFOu4gS5U5RDO4g8.mp3,Lady Pank - Kryzysowa narzeczona,https://tse3.mm.bing.net/th?id=OIP.WtwzPyYz35cKdRpryeLn_gAAAA&pid=Api
10041,55LL0liR8ojpIazywBgNSw,Nomans Land,rock,Right to Luck,['rock---death metal' 'rock---viking metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55LL0liR8ojpIazywBgNSw.mp3,Nomans Land - Right to Luck,https://tse1.mm.bing.net/th?id=OIP.kEm2vGprqKQCR9hSUAF1UAHaEK&pid=Api
10042,55LmB3tedG1ATWk2EWJEKq,Marillion,rock,Pseudo Silk Kimono,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55LmB3tedG1ATWk2EWJEKq.mp3,Marillion - Pseudo Silk Kimono,https://tse3.mm.bing.net/th?id=OIP.s1vC0bTpJbrEJQnHtqBBOwHaHa&pid=Api
10043,55TeO50ytH96i93yihdNJE,The Damned,rock,New Rose,['rock---goth rock' 'rock---new wave' 'rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55TeO50ytH96i93yihdNJE.mp3,The Damned - New Rose,https://tse4.mm.bing.net/th?id=OIP.ZLUHQnAmq0StXgcLcNbKpwHaHa&pid=Api
10044,55didsm5RLLgspuPKA2RbZ,Melvins,rock,Black Betty,['rock---alternative rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55didsm5RLLgspuPKA2RbZ.mp3,Melvins - Black Betty,https://picsum.photos/id/684/640/360
10045,55gISxV37mffOW2DbSskT3,Sigur Rós,rock,Starálfur,['rock---post rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55gISxV37mffOW2DbSskT3.mp3,Sigur Rós - Starálfur,https://tse3.mm.bing.net/th?id=OIP.PF8iegneLo5cjlKEokD4kAHaFj&pid=Api
10046,55i0uUUxUEtWZcRp6OS2Gw,Idiot Pilot,rock,A Light At The End Of The Tunnel,['rock---alternative rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/55i0uUUxUEtWZcRp6OS2Gw.mp3,Idiot Pilot - A Light At The End Of The Tunnel,https://tse4.mm.bing.net/th?id=OIP.ZhjdbPNrEYj3y52PJtixKQHaE7&pid=Api
10047,568nXF19QXYPZnQ6XSkuSH,God Is an Astronaut,rock,"All Is Violent, All Is Bright",['rock---alternative rock' 'rock---post rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/568nXF19QXYPZnQ6XSkuSH.mp3,"God Is an Astronaut - All Is Violent, All Is Bright",https://tse2.mm.bing.net/th?id=OIP.ZEpQRbYwkyU40dB9ib16nAHaEL&pid=Api
10048,56Q3ViFXNz9uQpmZIsYxoj,The Rip Offs,rock,Baby Let Go,['rock---punk'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56Q3ViFXNz9uQpmZIsYxoj.mp3,The Rip Offs - Baby Let Go,https://tse2.mm.bing.net/th?id=OIP.iEYb71bAN8nP-WnGt8TkOwHaFj&pid=Api
10049,56SHKef5wuWNraCjmIXuVR,Warpaint,rock,Elephants,['rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56SHKef5wuWNraCjmIXuVR.mp3,Warpaint - Elephants,https://picsum.photos/id/684/640/360
10050,56c3rRd6zxazLzX5BGgwu6,Die Apokalyptischen Reiter,rock,Seemann,['rock---death metal' 'rock---goth rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56c3rRd6zxazLzX5BGgwu6.mp3,Die Apokalyptischen Reiter - Seemann,https://tse2.mm.bing.net/th?id=OIP.qYEeUFv1DKnIVSiRq66b9wHaGT&pid=Api
10051,56sk7jBpZV0CD31G9hEU3b,Three Days Grace,rock,Animal I Have Become,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56sk7jBpZV0CD31G9hEU3b.mp3,Three Days Grace - Animal I Have Become,https://tse4.mm.bing.net/th?id=OIP.kbN_A-9TOLgOb9tSKeFzLwAAAA&pid=Api
10052,56uR6ccl4YrbTW7QMhs9im,Saga,rock,The One,['rock---art rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56uR6ccl4YrbTW7QMhs9im.mp3,Saga - The One,https://tse3.mm.bing.net/th?id=OIP.RFzxBKIKGfzRWn5vnMGvHAHaFj&pid=Api
10053,56xm7VwdaJiRJAIjCBVQ9r,Carnage,rock,Outro,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/56xm7VwdaJiRJAIjCBVQ9r.mp3,Carnage - Outro,https://tse1.mm.bing.net/th?id=OIP.4Ue1VkGD99XUYzyXzDCG6gHaGG&pid=Api
10054,573UBQ62yEv8gef6dDeZDq,In the Woods...,rock,Empty Room,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/573UBQ62yEv8gef6dDeZDq.mp3,In the Woods... - Empty Room,https://tse2.mm.bing.net/th?id=OIP.x2wn_JnGIP5w-Zd1aPNfHgHaFj&pid=Api
10055,573Z2Dty5epeNgKsgoDOlr,Deep Purple,rock,Child in Time,['rock---hard rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/573Z2Dty5epeNgKsgoDOlr.mp3,Deep Purple - Child in Time,https://tse1.explicit.bing.net/th?id=OIP.QBn6vNhu2MknYmnHdGMokgHaEK&pid=Api
10056,5740WNrWQZEiXK6yoPp2q4,Pinkshinyultrablast,rock,Holy Forest,['rock---shoegaze'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/5740WNrWQZEiXK6yoPp2q4.mp3,Pinkshinyultrablast - Holy Forest,https://picsum.photos/id/684/640/360
10057,57B8qU0F9ImO5tSe8hyaIb,Maneige,rock,Le Gros Roux,['rock---prog rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/57B8qU0F9ImO5tSe8hyaIb.mp3,Maneige - Le Gros Roux,https://picsum.photos/id/684/640/360
10058,57BrRMwf9LrcmuOsyGilwr,Linkin Park,rock,Crawling,['rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/57BrRMwf9LrcmuOsyGilwr.mp3,Linkin Park - Crawling,https://tse1.mm.bing.net/th?id=OIP.YEC_GwIqVLZTZDQGcn3IwAHaEK&pid=Api
10059,57QSyj5zCax7vmsbALbRpl,Bauhaus,rock,The Sanity Assassin,['rock---goth rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/57QSyj5zCax7vmsbALbRpl.mp3,Bauhaus - The Sanity Assassin,https://tse3.mm.bing.net/th?id=OIP.2PN3aiBgP1YfPbBm_rqBzwHaLI&pid=Api
10060,57Zx7e9O2zI7OHLbMCrnCp,Static‐X,rock,Fix,['rock---heavy metal' 'rock---nu metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/57Zx7e9O2zI7OHLbMCrnCp.mp3,Static‐X - Fix,https://tse3.mm.bing.net/th?id=OIP.McmnrxL_P4VscpKrRYzj0wHaFR&pid=Api
10061,57bgtoPSgt236HzfBOd8kj,AC/DC,rock,Thunderstruck,['rock---hard rock'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/57bgtoPSgt236HzfBOd8kj.mp3,AC/DC - Thunderstruck,https://tse1.mm.bing.net/th?id=OIP.TtxOZlQav9yU_0TyUZxDmQHaEK&pid=Api
10062,584uWbsqrlPPZPssQhvYmM,Vinterblot,rock,Evoked by Light,['rock---death metal'],https://datalakerpg.s3.ap-southeast-2.amazonaws.com/ludwig_music_data/mp3/rock/584uWbsqrlPPZPssQhvYmM.mp3,Vinterblot - Evoked by Light,https://tse2.mm.bing.net/th?id=OIP.wY3T5Bnn6JAo2xJAarghaQAAAA&pid=Api
